"c1" "c2" "r1" "r2" "k" "h1" "h2" "ph1" "ph2" "kin.type" "plod"
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.017
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.042
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2013 2009 1 1 0 3 3 0.783 0.783 "up" -0.024
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.021
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.013
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.021
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.024
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.041
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.019
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2013 2006 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.043
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.032
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.035
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2011 2013 1 1 0 3 3 0.783 0.783 "up" -0.033
2011 2013 1 1 0 3 3 0.783 0.783 "up" -0.022
2011 2010 1 1 0 3 3 0.783 0.783 "up" -0.03
2011 2010 1 1 0 3 3 0.783 0.783 "up" -0.029
2011 2009 1 1 0 3 3 0.783 0.783 "up" -0.021
2011 2009 1 1 0 3 3 0.783 0.783 "up" -0.039
2011 2007 1 1 0 3 3 0.783 0.783 "up" -0.028
2011 2009 1 1 0 3 1 0.783 0.018 "up" -0.026
2011 2012 1 1 0 3 3 0.783 0.783 "up" -0.038
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.035
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2011 2008 1 1 0 3 3 0.783 0.783 "up" -0.025
2011 2012 1 1 0 3 3 0.783 0.783 "up" -0.012
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.038
2011 2013 1 1 0 3 3 0.783 0.783 "up" -0.028
2011 2010 1 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.038
2011 2008 1 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.011
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2011 2014 1 1 0 3 6 0.783 0.036 "up" -0.022
2011 2013 1 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.035
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.044
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2011 2014 1 1 0 3 6 0.783 0.036 "up" -0.034
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.013
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.042
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.017
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2011 2009 1 1 0 3 3 0.783 0.783 "up" -0.025
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.016
2011 2014 1 1 0 3 6 0.783 0.036 "up" -0.025
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2011 2014 1 1 0 3 3 0.783 0.783 "up" 0.012
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.013
2011 2006 1 1 0 3 3 0.783 0.783 "up" -0.037
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.021
2011 2014 1 1 0 3 6 0.783 0.036 "up" -0.019
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2011 2014 1 1 0 3 3 0.783 0.783 "up" -0.038
2013 2013 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2010 1 1 0 3 3 0.783 0.783 "up" -0.024
2013 2010 1 1 0 3 3 0.783 0.783 "up" -0.043
2013 2009 1 1 0 3 3 0.783 0.783 "up" -0.036
2013 2009 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2007 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2009 1 1 0 3 1 0.783 0.018 "up" -0.034
2013 2012 1 1 0 3 3 0.783 0.783 "up" -0.031
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2013 2008 1 1 0 3 3 0.783 0.783 "up" -0.024
2013 2012 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.008
2013 2013 1 1 0 3 3 0.783 0.783 "up" -0.006
2013 2010 1 1 0 3 3 0.783 0.783 "up" -0.032
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2008 1 1 0 3 3 0.783 0.783 "up" -0.025
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.041
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.023
2013 2013 1 1 0 3 3 0.783 0.783 "up" -0.024
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.045
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.023
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.04
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.043
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.041
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2009 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.022
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.019
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.05
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2013 2006 1 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.023
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.047
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2013 2010 1 1 0 3 3 0.783 0.783 "up" -0.023
2013 2010 1 1 0 3 3 0.783 0.783 "up" -0.035
2013 2009 1 1 0 3 3 0.783 0.783 "up" -0.024
2013 2009 1 1 0 3 3 0.783 0.783 "up" -0.027
2013 2007 1 1 0 3 3 0.783 0.783 "up" -0.022
2013 2009 1 1 0 3 1 0.783 0.018 "up" -0.015
2013 2012 1 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.038
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2008 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2012 1 1 0 3 3 0.783 0.783 "up" -0.025
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.019
2013 2013 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2010 1 1 0 3 3 0.783 0.783 "up" -0.031
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2013 2008 1 1 0 3 3 0.783 0.783 "up" -0.027
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.027
2013 2013 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.013
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.035
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.04
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2013 2009 1 1 0 3 3 0.783 0.783 "up" -0.029
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.045
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.016
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.048
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2013 2006 1 1 0 3 3 0.783 0.783 "up" -0.026
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2013 2014 1 1 0 3 6 0.783 0.036 "up" -0.028
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.038
2013 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2010 2010 1 1 0 3 3 0.783 0.783 "up" -0.03
2010 2009 1 1 0 3 3 0.783 0.783 "up" -0.022
2010 2009 1 1 0 3 3 0.783 0.783 "up" -0.013
2010 2007 1 1 0 3 3 0.783 0.783 "up" -0.04
2010 2009 1 1 0 3 1 0.783 0.018 "up" -0.034
2010 2012 1 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.012
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.035
2010 2008 1 1 0 3 3 0.783 0.783 "up" -0.029
2010 2012 1 1 0 3 3 0.783 0.783 "up" -0.02
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2010 2013 1 1 0 3 3 0.783 0.783 "up" -0.03
2010 2010 1 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.035
2010 2008 1 1 0 3 3 0.783 0.783 "up" -0.019
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.038
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.012
2010 2013 1 1 0 3 3 0.783 0.783 "up" -0.03
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.045
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.04
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.048
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.036
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.04
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2010 2009 1 1 0 3 3 0.783 0.783 "up" -0.022
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.046
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.042
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2010 2006 1 1 0 3 3 0.783 0.783 "up" -0.04
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.041
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.017
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2010 2009 1 1 0 3 3 0.783 0.783 "up" -0.034
2010 2009 1 1 0 3 3 0.783 0.783 "up" -0.029
2010 2007 1 1 0 3 3 0.783 0.783 "up" -0.021
2010 2009 1 1 0 3 1 0.783 0.018 "up" -0.015
2010 2012 1 1 0 3 3 0.783 0.783 "up" -0.032
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.051
2010 2008 1 1 0 3 3 0.783 0.783 "up" -0.025
2010 2012 1 1 0 3 3 0.783 0.783 "up" -0.026
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.042
2010 2013 1 1 0 3 3 0.783 0.783 "up" -0.02
2010 2010 1 1 0 3 3 0.783 0.783 "up" -0.032
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.045
2010 2008 1 1 0 3 3 0.783 0.783 "up" -0.036
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.037
2010 2013 1 1 0 3 3 0.783 0.783 "up" -0.026
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.042
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.012
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.016
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2010 2009 1 1 0 3 3 0.783 0.783 "up" -0.043
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.019
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.045
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.017
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.041
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2010 2006 1 1 0 3 3 0.783 0.783 "up" -0.043
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.036
2010 2014 1 1 0 3 6 0.783 0.036 "up" -0.039
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.013
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2010 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2009 2009 1 1 0 3 3 0.783 0.783 "up" -0.023
2009 2007 1 1 0 3 3 0.783 0.783 "up" -0.031
2009 2009 1 1 0 3 1 0.783 0.018 "up" -0.034
2009 2012 1 1 0 3 3 0.783 0.783 "up" -0.036
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2009 2008 1 1 0 3 3 0.783 0.783 "up" -0.026
2009 2012 1 1 0 3 3 0.783 0.783 "up" -0.025
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2009 2013 1 1 0 3 3 0.783 0.783 "up" -0.025
2009 2010 1 1 0 3 3 0.783 0.783 "up" -0.019
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2009 2008 1 1 0 3 3 0.783 0.783 "up" -0.025
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.031
2009 2013 1 1 0 3 3 0.783 0.783 "up" -0.03
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.018
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.045
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.03
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.038
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.013
2009 2014 1 1 0 3 3 0.783 0.783 "up" 0.003
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.012
2009 2009 1 1 0 3 3 0.783 0.783 "up" -0.045
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.043
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.03
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2009 2006 1 1 0 3 3 0.783 0.783 "up" -0.024
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.047
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2009 2007 1 1 0 3 3 0.783 0.783 "up" -0.038
2009 2009 1 1 0 3 1 0.783 0.018 "up" -0.038
2009 2012 1 1 0 3 3 0.783 0.783 "up" -0.052
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.024
2009 2008 1 1 0 3 3 0.783 0.783 "up" -0.036
2009 2012 1 1 0 3 3 0.783 0.783 "up" -0.044
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.028
2009 2013 1 1 0 3 3 0.783 0.783 "up" -0.047
2009 2010 1 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.044
2009 2008 1 1 0 3 3 0.783 0.783 "up" -0.038
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.032
2009 2013 1 1 0 3 3 0.783 0.783 "up" -0.021
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.043
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.035
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.021
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2009 2009 1 1 0 3 3 0.783 0.783 "up" -0.033
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.021
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.011
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.034
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.045
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.042
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.025
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2009 2006 1 1 0 3 3 0.783 0.783 "up" -0.042
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.027
2009 2014 1 1 0 3 6 0.783 0.036 "up" -0.036
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2009 2014 1 1 0 3 3 0.783 0.783 "up" -0.022
2007 2009 1 1 0 3 1 0.783 0.018 "up" -0.026
2007 2012 1 1 0 3 3 0.783 0.783 "up" -0.029
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.044
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2008 1 1 0 3 3 0.783 0.783 "up" -0.034
2007 2012 1 1 0 3 3 0.783 0.783 "up" -0.031
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2007 2013 1 1 0 3 3 0.783 0.783 "up" -0.023
2007 2010 1 1 0 3 3 0.783 0.783 "up" -0.018
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2007 2008 1 1 0 3 3 0.783 0.783 "up" -0.032
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.013
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.02
2007 2014 1 1 0 3 6 0.783 0.036 "up" -0.037
2007 2013 1 1 0 3 3 0.783 0.783 "up" -0.022
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.01
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 6 0.783 0.036 "up" -0.014
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.014
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.023
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.039
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.012
2007 2009 1 1 0 3 3 0.783 0.783 "up" -0.028
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.037
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.04
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.029
2007 2014 1 1 0 3 6 0.783 0.036 "up" -0.015
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.031
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.018
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.032
2007 2006 1 1 0 3 3 0.783 0.783 "up" -0.018
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 6 0.783 0.036 "up" -0.028
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.033
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.042
2007 2014 1 1 0 3 3 0.783 0.783 "up" -0.026
2009 2012 1 1 0 1 3 0.018 0.783 "up" -0.025
2009 2014 1 1 0 1 3 0.018 0.783 "up" -0.03
2009 2014 1 1 0 1 3 0.018 0.783 "up" -0.034
2009 2014 1 1 0 1 3 0.018 0.783 "up" -0.033
2009 2008 1 1 0 1 3 0.018 0.783 "up" -0.041
2009 2012 1 1 0 1 3 0.018 0.783 "up" -0.016
